0051.txt,赫濯聲靈,Hách trạc thanh linh.|Tiếng thiêng lừng lẫy.,
0051.txt,慈航普濟,từ hàng phổ tế|Thuyền từ cứu giúp,
0051.txt,痛失知音,Thống thất tri âm|đau mất tri âm.,
0051.txt,教誨銘心,Giáo hối minh tâm|Lời dạy ghi lòng,
0051.txt,南郊學祖,Nam giao học tổ|Học tổ Nam Giao,
0051.txt,趙越王祠,Triệu Việt Vương từ.|đền vua Triệu Việt Vương.,
0051.txt,青蓮寺,Thanh Liên tự|Chùa Thanh Liên,
0051.txt,藏書教子孫,Tàng thư giáo tử tôn|Giữ sách dạy con cháu,
0051.txt,玉振金聲,Ngọc chấn kim thanh|Ngọc dội tiếng vàng,
0051.txt,滿堂吉慶,Mãn đường cát khánh|Đầy nhà lành vui,
0051.txt,劍膽琴心,Kiếm đảm cầm tâm|Gan kiếm lòng đàn,
0047.txt,陳朝顯聖,Trần triều hiển thánh.|Hiển thánh triều Trần.,
0047.txt,四恩總報,Tứ ân tổng báo|Bốn ân đều báo,
0047.txt,揚德建武,Dương đức kiến vũ|Nêu đức lập uy vũ,
0047.txt,爲百粤祖,Vi Bách Việt tổ|Là tổ Bách Việt.,
0047.txt,桔林植德,Quất lâm thực đức.|Quất lâm trồng đức,
0047.txt,慈 雲 遍,Từ vân biến|Mây từ khắp chốn,
0047.txt,顯其光,Hiển kỳ quang|Tỏ rõ ánh sáng,
0047.txt,涵三极,Hàm tam cực|Chứa ba cực.,(Trời đất người).
0047.txt,洋其上,Dương kỳ thượng|Mênh mông ở trên.,
0047.txt,龍德中正,Long đức trung chính.|Long đức ngay thẳng.,
0047.txt,慶雲凝蓋,Khánh vân ngưng cái.|Mây tốt ngưng che.,
0177.txt,百年計划大啓鴻圖觀窗外綠水青山旡非詩意到|代文明力修駿德看眼前殤松翠柏墨有畫心來,Bách niên kế hoach đai khôi hông đổ quan song ngoại luc thủy thanh son vô phi thi y dáo|Nhất đại văn minh lực tu tuan đức khán nhãn tiền thưởng từng thúy bách mac hữu hoa tâm lai.|non xanh ý thơ tự nhiên đến|Một thời văn minh ra sức rèn luyện xem trước mắt thông rờn,(Trăm năm kế hoạch đấy mạnh cơ đổ nhìn ngoài cửa nước biếcbách mượt hứng hoa nổi lên theo.)
0177.txt,綺席美含千古色|名花艷列四時春,Ky tich my ham thiên co sac|Danh hoa diêm liêt tứ thoi xuân.,(Chiếu quý đượm mầu muôn thuở đẹp:Hoa thdm hudng pha't bon mùa xuân.)
0177.txt,室恍如銀世界|四時渾似玉壺冰,Nhất thất hoang như ngân thế giới|Tu thoi hôn tự ngoc ho băng.,(Cà phong choáng lộn như kho bạcBon mùa trong văt tua ngoc bang.)
0177.txt,寒中送炭家家暖|錦上添花戸戸春,Hàn trung tông thán gia gia noăn|Cẩm thượng thiêm hoa hô hô xuân.,(Rét đến đưa than nhằ nha ấmThe gấ'm thêu hoa hô hộ xuân.)
0095.txt,坦民廚廊風景佛|敬芯賭世諾罐仙,đất dân chùa làng phong cảnh phật|người đời của thế nước non tiên,
0095.txt,空墱春琠之茄怬|凅旭忝芇束閨埃,không dưng xuân đến chi nhà tớ|cứ lẽ trời nào đóng cửa ai,
0056.txt,城鄉互助,Thành hương hỗ trợ|Thành phố quê hương giúp nhau,(Cổng làng)
0056.txt,春催桃李,Xuân thôi đào lý|Xuân duc đào mận nö,(Tết)
0056.txt,魚躍鳶飛,Như dược diện phi|Cá nhẩy diểu lênsss,(Dán ở cửa hàng gần hồ lớn)
0056.txt,春風醉我,Xuân phong túy ngā|Gió xuân say ta,
0056.txt,任重道遠,nhậm trọng đạo viễn|Gánh nặng đường xa,(Cổng làng)
0056.txt,登峰覽勝,Đặng phong lãm thắng|Lên đỉnh cao ngắm thắng cảnh,(Công làng)
0056.txt,大地似錦,Đại địa tự cẩm|Đất rộng tựa gấm,(Nông trường)
0056.txt,生意興隆,Sinh ý hưng long|Làm ăn thịnh vượng,
0056.txt,大鵬展翼,Đại bằng triển dực|Đại bằng tung cánh,(Mừng thi đỗ)
0193.txt,席上多怀青眼酒|樽中難識白頭翁,Tịch thượng đa hoai thanh nhan tựu|Tôn trung nam thực bach đâu ông,(Trên tiếc những mong người mắt biếcCham ly khó biết kẻ bạc đẩu)
0193.txt,座上筳鋪酒興連杯詩亦醉|窗前鶯轉花開並朵月還羞,Tỏa thương diện phô tựu hứng liên bộ thi diệc túy|Song tiên oanh chuyên hoa khai tịnh đóa nguyệt hoàn tu.,(Tiệc bày trên nhà rượu uống mềm môi thơ chếnh choảngOanh hót trước cửa hoa đua nhau nở trắng thẹn thùng)
0193.txt,沽酒船來江亦醉|賣花人去路猶香,Cô tửu thuyên lai giang diêc túy|Mại hoa nhân khứ lộ do huơng.,(Thuyền đem rượu đến sông say khướtNgười bán hoa qua ngơ ngát hương.)
0193.txt,醉裏乾坤相笑小|壺中日月獨漲長,Tuy lý càn khôn tương tiểu tiểu|Hồ trung nhật nguyệt đọc trường trường.,(Say tủy lấy đất trời cười vẫn nhỏRudu một bình ngày tháng tư cho dài.)
0193.txt,把盐澆胸神骨健|吟詩入醉夢琿香,Bâ trản nhiêu hung thân côt kiên|Ngâm thì nhập túy mông ồn hương.,
0180.txt,吟我無衣同袍句|留你千香滿袖來,Ngâm ngã vô y đổng bào cú|Lưu nhĩ thiên hướng mãn tụ lai.,(Ngâm bài Vô y (Tẩn phong Kinh Thi) cùng ta chung áoGiữ lấy nghìn hương ống tay mãi thơm)
0180.txt,當日引風春滿座|昔曾卻暑夏生涼,Đương nhất dân phong xuân mãn tọa|Tích tăng khước thử ha sinh lượng.,(Hôm nay gió đến xuân dẩv khápThuở trước xua nong hạ mát thay.)
0180.txt,開廣廈設病房下榻于茲獨起死回生之術|施刀圭攻藥石懸壺在此素抱活人濟世心,Khai quang hạ thiết bênh phong hạ thác vu tư độc khởi từ hồi sinh chi thuật|Thí đao khuê công dược thạch huyện hổ tại thử to bao hoạt nhân tế thê tâm,
0180.txt,大地回春山河壯麗|陽光普照玉宇澄清,Đại đia hội xuân sơn hà trang lê|Dương quang pho chiếu ngọc vũ trưng thanh,(Đất nước vào xuân núi sông tươi đẹpÁnh dudng chieu khap nhà ngoc trong xanh)
0180.txt,最宜茶夢同圓海上壺天容小隱|休得酒家借問座中春色亦常,Tối nghi tra mộng đồng viên hải thường hô thiền dung tiểu ẩn|Hưu đặc tựu gia tá uấn tọa trung xuân sặc diệc thường Ïứu,(Thích nhất uống tra hộp bạn tiểu ẩn mượn bầu trời trên biểnVui khi quán rượu thăm nhau. nán ngồi với xuân ấm bên mâm)
0055.txt,歡 慶 豐 收,Hoan khánh phong thu|Vui chúc được mùa,(Nông dân)
0055.txt,承風破浪,Thừa phong phá lãng|Cưỡi gió lướt sóng,(Tài sông nước)
0055.txt,移風易俗,Di phong dịch tục|đổi nếp đổi tục,(Văn hóa)
0055.txt,呼風喚雨,Hô phong hoán vũ|Gọi gió gọi mưa,(Khí tượng)
0055.txt,如見大賓,Như kiến đại tân|Như gặp khách quý,(Cổng làng)
0055.txt,女中王,Nữ trung vương|Vua trong nü giói,(miếu thờ công chúa Lê Ngọc Hân)
0055.txt,繼往開來,Kế vãng khai lai|Kế thừa xưa mở ra tương lai,
0055.txt,賓至如歸,Tân chí như quy|Khách đến như về nha,(Công làng)
0055.txt,勤儉持家,Cần kiệm trì gia|Cần kiệm giữ nhà,
0174.txt,風聲滿徑竹鏗爾|春气入林花翳如,Phong thanh mān kính trúc kiên nhi|Xuân khi nhập lâm hoa ế như,(Đây lối gió lùa trực ken đặcChât rùng xuân dên md mit hoa.)
0174.txt,看遍好花春睡足|醉殘紅日夜吟多,Khan biên hảo hoa xuân thuy túc|Túy tàn hông nhât da ngâm da,(Xem khắp hoa tươi xuân chán ngủRượu tàn trời sáng tối ngâm thd.)
0174.txt,皓月盈杯心不夜|春雲潤物雨含情,Hao nguyêt doanh bôi tâm bat da|Xuân vân nhuân vât vü hàm tinh,(Trăng sáng ly đẩu đêm chẳng hếtMây xuân cảnh đẹp tinh trong mưa.)
0174.txt,春風繞榻傳詩韻|雅蝶臨窗翰墨香,Xuân phong nhiêu tháp truyên thi vân|Nha điệp lẫm song cuc mặc hương.,(Gió xuân thôi sâp truyên thi húngBưám dep vảo song mức muc thơm)
0174.txt,筆下詩聯能蓋世|胸中志氣敢容天,Bút ha thi lien năng cái thiê|Hung trung chỉ khí cam dung thiên,(Diudi but thd vân deu cái thêTrong lông chí khí dám bao trdi.)
0174.txt,麗日和風春淡蕩|花香鳥語物昭蘇,Lê nhât hòa phong xuân dam dang|Hoa hương điểu ngữ uật chiều tô.,(Trdi dep gió hoa xuân dâu dóHoa thdm chim hót cảnh thêm tươi.)
0163.txt,花香能醉蝶|柳色欲迷鶯,Hoa hương năng túy diêp|Lieu sac duc me oanh,(Hương hoa lam say bướmSắc liễu khien mê oanh)
0163.txt,錦繡山河壯|繽紛春色嬌,Cẩm ti sơn hà trang:|Tân phan xuân săc kiêu.,(Gam vóc non sông manhTươi tắn xuân sắc xinh)
0163.txt,喜雨千山果|和風萬樹花,Hỷ vũ thiên sơn qua|Hoà phong van thu hoa,(Mưa thuận đổi đẩy quaGió hoà cây nd hoa.)
0163.txt,花開春富貴|竹報歲吉祥,Hoa khai xuân phú quý|Trực bao tuế cát tường,(Hoa nô cho xuân đepTrúc báo đẻ năm vui.)
0163.txt,萬紫千紅地|花團錦簇天,Vạn tử thiên hồng địa|Hoa doan cam thôc thiên.,(Dâ't nghin hông van tíaTrdi hoa nà gâm thêu.)
0163.txt,青山添秀色|碧海泛春潮,Thanh sơn thiêm tu sac|Bích hải phiếm xuân triều.,(Núi xanh thêm säc túBien biêc noi trieu xuân.)
0147.txt,街頭燈影追花影|村里梅香雜酒香,Nhai dâu dăng ành truy hoa ành|Thôn ly mai hương tạp tựu hương.,(Đèn hoa lồng bóng đầu đường rọiMai rượu hoa hương khắp xóm thơm)
0147.txt,春風春雨春光好|新歲新年新事,Xuân phong xuân vu xuân quang hâo|Tân tuế tân niên tân sự đa,(Gió xuân mưa xuân ánh xuân tốtNgày mdi näm mói viêc mdi nhieu.)
0147.txt,鼠去牛來聞虎嘯|民殷國富看龍飛,Thử khứ ngưu lai vẫn hổ khiếu:|Dân an quóc phú khán long phi,(Chuột chạy trâu vể nghe ho thétDân yên nước thịnh ngô rồng bay)
0147.txt,馬粤已傳千道喜|羊奔又送萬家春,Ma việt di truyền thiên đạo hу|Dượng bốn hưu tống uan gia xuân,(Nghin dam ngUa truyên tin vui khăpMuôn nhà dê báo lai xuân vê)
0147.txt,辦事爲民公仆志|以身作則主人心,Biên sự vì dân công bộc chi|Di thân tác täc chu nhân tâm,(Chí quyet vi dân làm công bôcTâm nêu gương mẫu đức chủ nhân)
0147.txt,牛耕綠野千倉滿|虎嘯青山萬木春,Ngưu canh luc da thiên thương mani|Hố khiếu thanh sơn uan mộc xuân.,(Trâu cày đổng rậm nghìn kho chấtHô thét non xanh van cây xuân.)
0054.txt,厥初生民,Quyết sơ sinh dân|Lấy dân sinh ra đầu tiên,(Đền Hùng-Phú Thọ)
0054.txt,子孫保之,Tử tôn bảo chi|Con cháu giữ lấy,(Đền Hùng - Phú Tho)
0054.txt,雄王祖廟,Hùng Vương Tổ miếu|Miếu tổ Hùng Vương,(Đền Hùng - Phú Tho)
0054.txt,山水金玉,Sơn thůy kim ngoc|Vàng ngọc núi sông,(Đền Hùng - Phú Thọ)
0054.txt,山與天齊,sơn dữ thiên tề|Núi cao bằng trời,(Đền Và-Hà Tây)
0054.txt,與天地之三,Dữ thiên địa chi tam|Là ba cùng trời đất,
0054.txt,萬古英靈,vạn cổ anh linh|Anh linh muôn thuở,
0054.txt,通必 以禱,Thông tất dĩ đảo|Cầu đảo tất hanh thông,(Chùa Dương Thanh-Thái Bình)
0054.txt,春滿人間,Xuân mãn nhân gian|Xuân khắp trong dân,
0101.txt,婆盃逆暌佛暌仙姑貝招汝傷坤挈計,Bà vui lên cõi Phật cõi tiên cô vói cháu nhớ thương khôn xiết kể.,
0101.txt,縣三陽固と昆羝潳尚碰唵術立石|廊百殺行霖次禿蹺边滝吹琠緣河,Huvên Tam Dương có ba con dê đứng núi đá trông về lập thạch|làng bạch cốt hàng trăm thứ thóc theo ven sông suối đến Duyên Hà,
0060.txt,延洪殿,Diên hồng điện|điện Diên Hồng,
0060.txt,玉祖金神,Ngọc tổ kim thần|Tổ ngọc thần vàng,
0060.txt,護國庇民,Hộ quốc tí dân|Giúp nước cứu dân,
0060.txt,瞻之在前,Chiêm chi tại tiền|Ngưỡng mộ như ở truớc mặt,
0060.txt,如在其上,Như tại kỳ thượng|Thánh như ở trên,
0060.txt,浩 氣 長 垂,Hạo khí trường thùy|Anh khí để mãi,
0060.txt,威降元寇,Uy hàng Nguyên khấu|Uy hàng giặc Nguyên,
0060.txt,親品靈祠,Thân Phẩm lіпћ từ|Đền thiêng Thân Phẩm,
0060.txt,功蓋南邦,Công cái Nam bang|Công lao trùm nước Nam,
0060.txt,浩氣長存,Hạo khí trường tồn|Anh khí chính đại còn mãi,
0060.txt,東阿顯聖,Đông A hiển thánh|triều trần hiển thánh,
0130.txt,欺翁鑄翁蟅英蟅姊翁䇊婚碎尼得添糁袍|谷翁毣翁甫闈補茄翁ㄊ補妴老埃疑沒花霖缾,Khi ông sống ông đề anh đẻ chị ông đẻ vợ tôi nay được sáu tuần thêm tám lé|Giờ ông chết ông bo cửa bỏ nhà ông bỏ bà lão ai ngờ một phut hóa tram nam,(Nguyễn Khuyến làm họ một anh học tro lớn tuổi khốc bố
0130.txt,摧群呐之猑暖拧霄壥添熄餒|逾朱色偪甫括濃挹冷沛塡恩,Thôi còn nói chị con năng giữ mưa gìn thêm tức nổi|Đã cho vào bậc bố quạt nổng âp lạnh phải đển cn,(Câu đối của một nhờ nho thất thap van đa tình đọc trước các cô đạo hai trẻ)
0130.txt,禮壽南五进棚媄渃|鉑迻森沒蓖吒民,Lễ thọ năm mươi mừng mẹ nuớc|Bac đưa trăm một chết cha dân.,(Dịp lễ thọ "Ngu tuần đại khánli" của lnę kế uua Khải Định Từ Dam ra vê dôi. Có ngi/öi doi lai)
0130.txt,秋脇尨蓮遡岗|頭皮更南五噲聳巔,Mùa thu tháng chín lên chơi núi|Đẩu trống canh năm gọi "thủng đổ".|thủng đổ tức đo thừng. Xia ở thành phố đến giờ ấy người ta đi đổ,thừng phán) (Một người khac đổi lại câu của Tự Đạm)
0130.txt,𠽤哔蹤蓮蚕拱|劍讎撻雹坦群蘇,Chén giận tung lên trdi cüng nhô|Gươm thư đặt xuống đất còn to.,(Kép Tra người Duy Tiên Hà Nam làm sau vụ bị gông cumÔng về làng được ban bè đến thăm hỏi.)
0130.txt,肢㍾群固晸|茶淡香潤诺次,Trăng tròn còn có hôm mười sáu|Trà đượm hương nhuần nước thứ hai.,(Câu đổi m ưng đám cưới một me Tây đứng tuổi lấy một uiền thông ngôn trẻ nhung nghèo)
0156.txt,汗水潤喉歡唱丰收曲|政策指路敲開致富門,Han thuy nhuận hầu hoan xướng phong thu khúc|Chinh sách chi lo xao khai trí phú môn.,(Mồ hôi nhuận giọng hát lên khúc mua đượcChính Bách chỉ đường gọi mở hướng làm giầu)
0156.txt,鑼鼓喧天共奏迎春妙曲|風雷動地同抒蹈海豪情,La cỔ huyện thiện công tâu nghênh xuân diệu khúc|Phong lôi dông đia dông trữ đao hải hào tinh,(Khúc nhac chào xuân hợp tẩ'u vang trdi chiêng trôngTinh thần vượt biển cùng lực động đất sấm vang.)
0156.txt,美酒千杯共享農歡樂|山歌萬曲唱政策英明,Mỹ tựu thiện bội cộng hưởng nông hoan lạc|Sơn ca vạn khuc xướng chính sach anh minh,(Rượu tốt nghìn ly cùng hương nhà nông vui vẻDân ca van khúc dong hát chính sách anh mini.)
0156.txt,高舉長山火炬續寫創業史|發揚光榮傳統高唱正气歌,Cao cử Trường Sơn hoa cu tuc ta sang nghiệp sử|Phát dương quang uinh truyền thống cao xướng chính khí co.,(Dương cao bó đuốc Trường Sdn viết tiếp trang sử mớiPhát huy truyển thống quang vinh hát vang khúc hành ca.)
0156.txt,越馬揚鞭萬眾一心驅窮白|飛花點翠十兆雙手織河山,Viêt mâ duong tiên van chúng nhât tâm khu cùng bach|Phi hoa điểm thuỷ thập triệu song thủ chức hà sơn,(Tuân ma thêm roi quẩn chúng một lòng xua nghèo đóiHoa thêu dism bích chuc triêu dôi tay dêt non sông.)
0156.txt,水笑山歡人勤春早年年好|花香鳥語國泰民安日日新,Thuý tiêu sdm hoan nhân cân xuân tảo niêrn niên hảo|Hoa hương điểu ngữ quốc thải dân an nhật nhật tân.,(Tốt đến năm năm non vui người mẫn mừng xuân sớmNgày ngày đổi mới chim hót hoa thơm đón thái bình)
0136.txt,官侍搭塘金蓬垠洪水朱民得|茹儒杜頭榜眼決爭魁時志買甘,Quan thi đạp đường Kim Đông ngăn hồng thủy cho dân được cây|Nhà nho đỗ đầu Bảng nhăn quyết tranh khôi thì chỉ mới cam,(Giai thoai Vi Duy Thanh thời Nguyen)
0136.txt,茹湥堆間沒柴沒姑沒狌媽|學徒離乳丁姅得姅癈姅獉猿,Nhà dột đôi ba gian một thẩy một cô một chó cái|Học trò nam bay đưa nửa người nửa ngdm nửa đười ưdi.,(Giai thoai Cao Bá Quát)
0136.txt,民族弥傳碑刻功恩坤掣計|英雄雖屈翷燸史册沕群原,Dân tộc di truyền bia khắc công ơn khôn xiết kể|Anh hung tuy khuất gương soi sử sách vận còn nguyên,
0136.txt,冷汀栭诺明椰莊|隴朗逢梗戣蔑撑,Lênh đênh mặt nước buổi dựa trắng|Lùng làng trên cành dái mít xanh,(Nguyễn Khuyến)
0136.txt,喝哈正甲歸仁寔|學嗜ー官廣義遡,Hát hay chính khép Quy Nhơn thiệt|Hoc dô làm quan Quàng Ngãi chdi.,(Giai thoai Dào Tán)
0136.txt,跣蚕燐卿相公侯毰髷漱隊|赵教笠毰僵之四胳曳悬砸,Bước ra sân khanh tướng công hầu mày râu nhẵn nhụi|Vào trong rap mày tao chi tớ cac dái lòng thòng,(Giai thoai Nguyễn Hiển Dĩnh)
0136.txt,忠署埃義罵埃巾帶網巾弄咢埃他底孤臣死别|蚕存如坦群如社稷山河群如蒙朱聖上生还,Trung là ai nghĩa là ai cân dai võng long là ai? Thà để cô thần tử biệt|Trời còn đỏ đất còn đó xã tắc sơn hà con đó!|Mong cho thánh thượng sinh hoan,
0178.txt,瑞獻雲霞瞻棟宇|輝聯奎璧耀門庭,Thuy hiên vân hà chiêm dông vũ|Huy liên khuê bích diêu môn dinh,(Vui báo ráng mây xem nhà chinhSắc liển ngọc bích tỏ sân thểm)
0178.txt,幢幢新樓含瑞氣|扇扇明窗納春光,Chang chàng tan lâu hàm thuy khí|Phiên phiên minh song nap xuân quang,(Ngôi ngôi lâu mới đưa điểm tốtLớp lớp cửa sơn dọi ánh xuân)
0178.txt,萬水千山邀客賞|千紅萬紫報春回,Vạn thủy thiên sợn yêu khách thưởng|Thiên hổng van tự bảo xuân hồi.,(Muôn nước nghìn non mời khách ngắm:Nghin hông van tía báo xuân vê.)
0178.txt,春風來海上|明月在江頭,Xuân phong lai hai thương|Minh nguyêt tai giang dâu,(Gió xuân den trên bienTrang sang chieu dau song)
0178.txt,祥雲春暖千家樂|大海波平萬舶來,Tường vẫn xuân noãn thiên gia lạc|Dai hải ba binh van bách lai,(Mây lành xuân am vui nghin hôBien rông sóng yên den van thuyên)
0175.txt,官場如戲我如痴入座且聽三疊曲|明月在天燈在市開樽共醉萬家春,Quan trường như hí nga như si nhập tọa tha thinh taln điệp hhúc|Minh nguyêt tai thiên dăng tai thi khai tôn công túy van gia xuân.,(Làm quan như kịch lại như mê hãy đến rạp đây nghe hát đãiTrăng to trên không chợ thêm đèn nâng chén rượu say vạn nhà xuân)
0175.txt,酒常知節狂言少|心不能清亂夢,Tựu thường trị tiết cuống ngôn thiếu|Tâm bat năng thanh loan mong da,(Rượu thường bớt chén lời ít quáiTâm chang láng trong ác mộng nhiêu)
0175.txt,莫放春秋佳日過|最難風雨故人來,Mac phóng xuân thú giai nhat quá|Toi nan phong vũ cố nhân lai.,(Chả để xuân thu ngày đẹp vuộtKhó khi mưa gió bạn thân thăm)
0175.txt,淡如秋水閒中味|和似春風靜後功,Đạm như thu thủy nhân trung ui|Hòa tự xuân phong tinh hâu công.,(Y vị trong nhan đạm như thu thủyCông lao sau tïnh hoa tua xuân phong.)
0175.txt,歌館樓臺聲細細|清明時節雨紛紛,Ca quán làu dài thanh tê tê|Thanh minh thời tiêt vũ phân phân.,(Nhà hát làu cao nghe nhac nheThanh minh thời tiết ngó mưa phùn)
0175.txt,曲陽春喚醒古今夢|兩班面目演盡忠奸情,Nhất khuc dương xuân hoan tỉnh cô kim mộng|Lượng ban diện mục diễn tân trung gian tính.,
0192.txt,蓮蕊浮甌綠|蘭芽泛水馨,Liên nhụy phù âu luc|Lan nha phiêm thûy hinh.,(Nhuy sen nổi binh biécNụ lan trôi dòng thơm)
0192.txt,紅杏村中酒|蒙山頂上茶,Hồng Hạnh thôn trung tựu|Mông Sơn đinh thương trà.,(Rượu trong thôn Hồng HạnhTrà trên dinh Mông Sdn.)
0192.txt,茶號無雙品|酒稱第一家,Tra hiêu vô song phâm|Tựu cứng đệ nhất gia,(Trà vào loai tuyêt hàoRượu đang khen nhất đời.)
0192.txt,數盘精神千倍爽|三杯眉目一時新,tran tinh thần thiên bội sảng:|Tam bôi my muc nhất thời tân.,(Vài chén tinh thàn tàng gấp bộiBa ly mày mat noi tidi ngay.)
0192.txt,杯能破悶|四座有高明,Nhát bôi năng phá muôn|Tự țoa hữu cao minh.,(Môt chén giài phiên muộnBon vi có ngudi hay.)
0176.txt,芳草有情好鳥飛來花笑|瑤臺無鎖美人歸去雲封,Phương thảo hữu tình nao điều phị lai hoa tiểu|Dao đài vô toa mỹ nhân quy khứ uân phong,(Cỏ thơm có tình chim đẹp bay về hoa nởĐài Dao không khóa my nhân di khôi mây che.)
0176.txt,鑑權貴收場軍人休得志|看賢良結局志士莫灰心,Giám quyền quý thu trường quân nhân hứu đắc chí|Khán hiển lương kêt cuc chí sĩ mac hôi tâm,(Soi số phân quyển sang binh nhi ding đắc chíNgó kết cục hiền lương si phu chớ nguôi lòng)
0176.txt,眉頭春色十分濃古樂新編橫壯曲|門外長江千里逝民歌誰唱盡真情,Mi đàu xuân sắc thập phân nùng cổ nhac tân biên hoành tráng khúc|Môn ngoại trường giang thiên lý thể dân ca thủy xướng tân chân tinh.,(Đẩu mày xuân sắc thập phân nông nhạc cổ cài biên hoành tráng khúcNgoài cửa sông dài xuôi ngàn dặm dân ca ai hát dây tâm tinh)
0176.txt,南望飛雲雕梁畫棟|西來爽氣玉宇瓊樓,Nam vọng phi uân điêu lương họa đống|Tây lai sáng khí ngoc vü quynh lâu.,(Ngo nam mấy lành cột hoa cua chậmTrong tây khí tốt hiên ngọc lầu vang)
0176.txt,氣象藹門庭建筑堂皇近水遠山相拱照|文明新棟宇规模横壯德家仁里滿春光,Khí tượng ế môn đình kiến trúc đường hoàng cân thủy viện sơn tượng cung chiếu|Văn minh tân đồng vu quy mô hoành tráng đức gia nhân lýnan xuan quang.,
0179.txt,桃李春風花有韻|芝蘭香氣玉無瑕,Dào ly xuân phong hoa hiu vân|Chi lan ћương khí ngọc vô hà.,(Xuân vê dào mân hoa dua nåHương tỏa chị lan ngọc hết nho)
0179.txt,千里春風勞驛使|三秋芳訊寄鄉人,Thiên lý xuân phong lo dịch sử|Tam thu phương tấn ký hương nhân,(Nghìn dặm gió xuân phiền sự dịchBa thu tin nhắn gửi quê nhà)
0179.txt,嫩黄嫩綠春前綠|淡白深紅雨後花,Nôn hoàng nôn luc xuân tiên luc|Dam bach thâm hông vũ hâu hoa,(Choi vàng choi biêc xuân vừa biếcTrăng mờ hồng thắmmưa gọi hoa.)
0179.txt,桃情不出春之内|菊興多應秋其間,Dào tinh bất xuât xuân chi noi|Cúc ứng đa ưng thu kỳ gian.,(Chơi đào cứ phải khi xuân đếnThưởng cúc thường nên luc thu về.)
0179.txt,美麗春光機中收萬景|新奇珍寶案上到千枚,Mỹ lệ xuân quang cơ trung thu van canh|Tân kỳ trân bảo an thượng liệt thiên mai.,(Dep dē mùa xuân muôn cânh ghi trong máyLạ kỳ vật quý nghìn vật bẩy trên bàn)
0179.txt,傳喜信萬里如咫尺|報春風千鄉若鄰邦,Truyền hy tin luan lý như chỉ xích|Báo xuân phong thiên hương nhược lân bang.,(Đưa tin vui muốn làng như gang tấcBáo xuân về nghìn xã tưởng kề nhau.)
0137.txt,笨肝類柏忌鞊坦坡茹收揲吏立裓牌正氠|ヒ霖位君臣玤糊祖月芒蚕鍊枢劑回春,Bốn nghin loài cây cỏ đât bờ nhà thu xếp lại lập nên bài chính khí|Ba trăm vi quân thân nen nep to mô mang ra luyên lây te hoi xuân.,(Nguyễn Thượng Hiền)
0137.txt,天下殼耒群鷀炮|人情萡勢來盃磕,hiên hạ xác rôi còn dot pháo|Nhân tinh bac thê lai bôi vôi.,(Tú Xitdng)
0137.txt,嘔唭台栉空炮空砍孛拱空席節|推拱特醯固腩固餅蒸拱固承春,Nực cười thay nếu không pháo không vôi bột cũng không ma Tết|Thôi cũng được rượu có nem có bánh chưng cũng cói thừa Xuân.,(Nh trên)
0137.txt,軒昂拂置袍霘標塘正覺|唐陛隊丞踏坦振睽涅槃,Hiên ngang phất gió re may nếu đường chính giác|Đường bệ đội trời đạp đất chấn cõi niết bản.,(Chua Quân Sự)
0137.txt,沒陣滝藤洴置逾散魂逆賊|計秋瘢葯螝覟群聚氣英雄,Một trận Sông Đằng sóng gió đã tan hồn nghịch tặc|Ngàn thu Non Dược khói bay còn tụ khí anh hùng,(Thờ Trần Hưng Đạo ở Dược Son Chí Linh)
0137.txt,蚕龜执闉民欺將欺希泣南北東西調奮振|聖蚕招救世寔固名寔固位徐契啟氣數庫埃皮,Trời xuống giúp muôn dân khi làm tướng khi làm vua khắp nam bắc đông tây đểu phấn chân|Thanh ra tay cứu thế thức có danh thực có vị từ xưa nay khi số khó ai bì.,
0150.txt,興邦有策人民福|報國無私赤子心,Htng bang hüu sách nhân dân phúc|Báo quốc vô tư xích từ tâm.,(Non sông vững bước nhân dân phúcTổ quốc vinh quang đổng chí tâm)
0150.txt,功高不泯忠貞志|位顯更堅公仆心,Công đức bât dân trung trinh chí|Vi hiên cánh kiên công bộc tâm.,(Trung trinh chí giû dù công lớnCông bộc tâm kiên dẫn hiển vinh)
0150.txt,移山不忘愚公志|興業猶存赤子心,Di sơn bất vong Ngu công chị:|Hưng nghiệp do tôn xích tự tâm.,(Ddi núi chäng quên Ngu công chíDấy nghiệp phải bển dân chúng tâm)
0150.txt,長幼團圆分歲畢|送迎新舊此宵中,Trương ấu đoàn viện phân tuế tất|Tổng nghênh tân cựu thư tiêu trung.,(Già trè doàn viên theo tuoi tácTiền mừng cũ mới lúc giao thừa.)
0150.txt,高歌盛世詩千首|共祝民康酒一杯,Cao ca thịnh thế thì thiên thử|Công chúc dân khang tựu nhất bôi,(Nghìn bài thơ viết mừng nước thịnhMột chén rượu đưa chức dân khang)
0150.txt,萬象更新承眾志|千花競放賴東風,Vạn tượng canh tân thừa chúng chí|Thiên họa canh phóng lai dông phong.,(Van cânh canh tân nhd quân chúngNghìn hoa đua nở dưa gió đông.)
0076.txt,教養人才嶯滝眲祿節|占栌民計坦渃萬芷春,Giáo dưỡng nhân tài non sông muôn lộc Tết|Chăm lo dân kế đất nước vạn nhành xuân.,
